id,name,name_with_place,municipality,locality,county,tariff_zones,modes,lines,line_count,longitude,latitude
de:08119:4904,Schloss Lautereck,Sulzb.(M) Schloss Lautereck,Sulzbach an der Murr,Sulzbach (M),WN,"63, 64, 73, 74, 5",Bus,"372, 380, 380A, 385, 386, 390, 390A",7,9.4974809,49.0034992
de:08125:4443,Schloss Magenheim,Cleebronn Schloss Magenheim,Cleebronn,Cleebronn,HNLA,,Bus,666,1,9.0450145,49.0426463
de:08111:6219,Schloss-/Johannesstraße,Schloss-/Johannesstraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus; Stadtbahn,"U2, U9, 41, N10",4,9.1623939,48.77639
de:08118:6855,Schlossbergallee,Bönnigheim Schlossbergallee,Bönnigheim,Bönnigheim,LB,"65, 5",Bus; Nachtbus,"554, 554A, N57",3,9.1102268,49.0341586
de:08116:7409,Schlossberghalle,Dett.(T) Schlossberghalle,Dettingen unter Teck,Dettingen (T),ES,"61, 71, 5, 6",Bus,"173, 173A, 175, 175A, 176",5,9.4565508,48.6130496
de:08116:2922,Schlosserstraße,Neuhausen (F) Schlosserstr.,Neuhausen auf den Fildern,Neuhausen (F),ES,"30, 39, 2, 3",Bus,"73, 120, 816, 816A",4,9.274269,48.6908032
de:08118:6840,Schlossfeld,Bönnigheim Schlossfeld,Bönnigheim,Bönnigheim,LB,"65, 5",Bus; Nachtbus,"554, 554A, N57",3,9.1114623,49.0362526
de:08119:5763,Schlossgartenschule,Plüderh. Schlossgartenschule,Plüderhausen,Plüderhausen,WN,"62, 5",Bus,250,1,9.6024825,48.793281
de:08116:4350,Schlossgymnasium,Kirchheim (T) Schlossgymnasium,Kirchheim unter Teck,Kirchheim (T),ES,"61, 5",Bus; Ruftaxi,"163, 914A, RT163",3,9.4675043,48.6448396
de:08116:4409,Schlossgärten,Neidlingen Schlossgärten,Neidlingen,Neidlingen,ES,"71, 5, 6",Bus,"170, 174, 177, 177A",4,9.5668424,48.5737375
de:08117:106,Schlosshalde,Geisl.(St) Schlosshalde,Geislingen an der Steige,Geislingen (Steige),GP,7,Bus,957,1,9.8442449,48.619662
de:08118:6932,Schlosshaldenstraße,Hemmingen Schlosshaldenstr.,Hemmingen,Hemmingen,LB,"46, 2, 3",Bus,501,1,9.0479044,48.8633877
de:08119:5304,Schlosshof,Fornsbach Schlosshof,Murrhardt,Fornsbach,WN,"73, 5",Bus; Ruftaxi,"373, RT38",2,9.6044155,48.94819
de:08118:4888,Schlosshof,Aldingen Schlosshof,Remseck am Neckar,Aldingen,LB,"32, 34, 2",Bus,"402, 402A, 403, 533",4,9.2522493,48.8637232
de:08117:4026,Schlosshofstraße,Rechbgh. Schlosshofstraße,Rechberghausen,Rechberghausen,GP,5,Bus,"934, 934A",2,9.6518692,48.7361706
de:08117:4027,Schlossmarkt,Rechberghausen Schlossmarkt,Rechberghausen,Rechberghausen,GP,5,Bus; Nachtbus,"931, 931A, 932, 932A, 934, 934A, 935, 935A, N93",9,9.6432801,48.7321453
de:08119:5986,Schlossmühle,Kirchenkirnberg Schlossmühle,Murrhardt,Kirchenkirnberg,WN,"73, 5",Bus; Ruftaxi,"373, RT38",2,9.6374494,48.9531556
de:08116:2906,Schlossplatz,Neuhausen (F) Schlossplatz,Neuhausen auf den Fildern,Neuhausen (F),ES,"30, 39, 2, 3",Bus; Nachtbus,"73, 120, 121, 816A, 817, N19",6,9.2784649,48.6832124
de:08111:6022,Schlossplatz,Schlossplatz,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus; Stadtbahn,"U5, U6, U7, U12, U15, 42, 44, N1, N2, N3, N4, N5, N6, N7, N8, N9, N10",17,9.179002,48.7789732
de:08117:1049,Schlossplatz/Bahnhof,Eisl.(F) Schlossplatz/Bahnhof,Eislingen/Fils,Eislingen (F),GP,6,Bus; Ruftaxi; SEV-Bus,"940, 942, N97, MEX16E, RT941",5,9.7057767,48.6976075
de:08118:6718,Schlossstraße,Kleiningersh. Schlossstr.,Ingersheim,Kleiningersheim,LB,"55, 4",Bus,"444, 446, 446A, 567A, N44",5,9.1966959,48.974534
de:08236:2601,Schlossstraße,Mühlhausen (E) Schlossstr.,Mühlacker,Mühlhausen (E),PFLA,,Bus,707,1,8.8910553,48.9408775
de:08125:34694,Schlossstraße,Neckarwestheim Schlossstr.,Neckarwestheim,Neckarwestheim,HNLA,,Bus,646,1,9.194633,49.0443875
de:08119:5969,Schlossstraße,Schorndorf Schlossstraße,Schorndorf,Schorndorf,WN,"52, 4",Bus,242,1,9.5212685,48.8010331
de:08111:268,Schlotterbeckstraße,Schlotterbeckstraße,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus; Stadtbahn,"U13, 60, N6",3,9.2489506,48.7840945
de:08111:2465,Schlotwiese,Schlotwiese,Stuttgart,Stuttgart,S,"20, 1",Bus,99,1,9.1530997,48.8293497
de:08116:4325,Schluchtweg,Weilheim (T) Schluchtweg,Weilheim an der Teck,Weilheim (T),ES,"71, 5, 6",Bus,"170, 173, 173A, 175, 175A, 177, 177A",7,9.5382822,48.621455
de:08118:5502,Schlösslesfeld,Ludwigsburg Schlösslesfeld,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus,"422, 422A",2,9.221035,48.9031283
de:08115:3179,Schlüsseläckerplatz,Maichingen Schlüsseläckerplatz,Sindelfingen,Maichingen,BB,"47, 48, 3",Bus,"702, 704",2,8.9707069,48.722781
de:08116:2125,Schmellbachtal,Leinfelden Schmellbachtal,Leinfelden-Echterdingen,Leinfelden,ES,"38, 2",Bus,"82, 86",2,9.1085608,48.70946
de:08125:982,Schmellenhof,Wüstenrot Schmellenhof,Wüstenrot,Wüstenrot,HNLA,6,Bus,385,1,9.43927,49.0855719
de:08119:3647,Schmidener Straße,Waiblingen Schmidener Straße,Waiblingen,Waiblingen,WN,"32, 2",Bus,"208, 218",2,9.3136883,48.8329084
de:08125:4678,Schmidhausen,Schmidhausen,Beilstein,Schmidhausen (HN),HNLA,,Bus,644,1,9.331736,49.0405582
de:08125:4677,Schmidhausen Abzweig,Beilstein Schmidhausen Abzw.,Beilstein,Beilstein,HNLA,"75, 6",Bus,"460, 460A, N46, 644",4,9.3299078,49.0391877
de:08235:7071,Schmiedwiesen,Altbulach Schmiedwiesen,Neubulach,Altbulach,CW,,Bus,759,1,8.7126721,48.6663685
de:08115:3187,Schnallenäcker,Malmsheim Schnallenäcker,Renningen,Malmsheim,BB,"56, 4",Bus,637,1,8.9167166,48.7761969
de:08111:2471,Schnarrenberg,Schnarrenberg,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"52, N4",2,9.1974529,48.8240755
de:08119:6676,Schneider,Neustadt Schneider,Waiblingen,Neustadt,WN,"32, 43, 2, 3",Bus; Nachtbus,"201, 201A, N24",3,9.3267053,48.8531048
de:08111:6276,Schneideräckerstraße,Schneideräckerstraße,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"54, N5",2,9.2388099,48.8349676
de:08118:3480,Scholppenäcker,Neckarweihingen Scholppenäcker,Ludwigsburg,Neckarweihingen,LB,"2, 3",Bus,"421, 421A",2,9.2242283,48.9186786
de:08115:7030,Schopfloch,Eltingen Schopfloch,Leonberg,Eltingen,BB,"46, 3",Bus; Nachtbus,"631, 631A, 632, 632A, N63",5,8.9950431,48.7877547
de:08119:5255,Schornbacher Weg,Schorndorf Schornbacher Weg,Schorndorf,Schorndorf,WN,"52, 4",Bus,"234, 242A, 244, 244A",4,9.5254574,48.8162921
de:08117:2034,Schornd. Str./Am Wiesenbach,Holzh. Sdf. Str./Am Wiesenbach,Uhingen,Holzhausen (Uhingen),GP,"4, 5",Bus,915,1,9.5838187,48.7178944
de:08119:7703,Schorndorf,Schorndorf,Schorndorf,Schorndorf,WN,"52, 4",Bus; R-Bahn; S-Bahn; SEV-Bus,"S2, RE1, MEX13, RB61, 228, 234, 241, 242, 242A, 243, 244, 244A, 245, 245A, 246, 247, 248, 249, 262, 263, 935, 935A, S2E, XEV",24,9.5256863,48.806939
de:08117:2029,Schorndorfer Str./Turnhalle,Uhingen Schornd. Str./Turnh.,Uhingen,Uhingen,GP,"4, 5",Bus,915,1,9.5812286,48.710129
de:08116:4201,Schorndorfer Straße,Oberessl. Schorndorfer Str.,Esslingen am Neckar,Oberesslingen,ES,"31, 2",Bus,"102, 103, 114A, 132",4,9.3328923,48.7299726
de:08116:6499,Schorndorfer Straße,Reichenb.(F) Schorndorfer Str.,Reichenbach an der Fils,Reichenbach (F),ES,"41, 51, 3, 4",Bus; Nachtbus,"262, N11",2,9.4637057,48.7158782
de:08119:3752,Schorndorfer Straße,Grunbach Schorndorfer Str.,Remshalden,Grunbach,WN,"42, 3",Bus,"206A, 217, 217A, 333",4,9.4256779,48.8149687
de:08119:5111,Schorndorfer Straße,Steinenberg Schorndorfer Str.,Rudersberg,Steinenberg,WN,"52, 62, 4, 5",Bus,"228, 229, 330",3,9.5472969,48.8548844
de:08119:6694,Schorndorfer Straße,Urbach Schorndorfer Str.,Urbach,Urbach,WN,"52, 62, 4, 5",Bus,"243A, 248",2,9.5742384,48.8097195
de:08118:4894,Schorndorfer Tor,Ludw. Schorndorfer Tor,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus; Nachtbus,"422, 422A, 425, 425A, 426, 431, 433, 433A, 443, N42, N43",11,9.2029332,48.8960579
de:08117:5003,Schorndorfer-/Panoramastr.,Faurndau Schornd.-/Panoramastr,Göppingen,Faurndau,GP,5,Bus; Nachtbus,"912, 912A, 915, N90",4,9.615261,48.7119215
de:08117:2030,Schorndorfer-/Poppstr.,Uhingen Schornd.-/Poppstr.,Uhingen,Uhingen,GP,"4, 5",Bus,915,1,9.5799137,48.7127614
de:08115:4641,Schoßhöfe,Sindelfingen Schoßhöfe,Sindelfingen,Sindelfingen,BB,"47, 48, 3",Bus,"707, 717, 717A, 752, 763, 769",6,8.9824014,48.7047535
de:08111:2192,Schottstraße,Schottstraße,Stuttgart,Stuttgart,S,"10, 1",Bus,43,1,9.159472,48.7902694
de:08111:6293,Schozacher Straße,Schozacher Straße,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus; Stadtbahn,"U7, U13, 52, N4",4,9.1849198,48.8303819
de:08119:3616,Schozachstraße,Waldrems Schozachstr.,Backnang,Waldrems,WN,"43, 53, 3, 4",Bus,"361, 369, N36",3,9.4378674,48.9167244
de:08111:2603,Schranne,Schranne,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"82, 84, 91, 92, 747, 748, X74, N1, N63",9,9.103738,48.7426916
de:08136:2416,Schrezheim,Schrezheim,Ellwangen (Jagst),Schrezheim (b Ellw.),AA,,R-Bahn,MEX13,1,10.117871,48.9511251
de:08118:5687,Schubartstraße,Bissingen Schubartstr.,Bietigheim-Bissingen,Bissingen (LB),LB,"45, 3",Bus,"554, 554A, 556",3,9.1059302,48.9432891
de:08116:2808,Schubertstraße,Wolfschlugen Schubertstr.,Wolfschlugen,Wolfschlugen,ES,"40, 49, 50, 59, 3, 4",Bus,120,1,9.2895508,48.657934
de:08116:2042,Schul-/Sportzentrum,Sielmingen Schul-/Sportzentrum,Filderstadt,Sielmingen,ES,"38, 39, 2",Bus,"74, 809A, 816A, 817",4,9.2279854,48.6711028
de:08116:4157,Schule,Schanbach Schule,Aichwald,Schanbach,ES,"41, 42, 3",Bus,"114, 114A",2,9.3860271,48.7599852
de:08119:6640,Schule,Alfdorf Schule,Alfdorf,Alfdorf,WN,"72, 5",Bus,"266, 266A, 269, 268",4,9.7254284,48.8444403
de:08119:5037,Schule,Allmersbach i. T. Schule,Allmersbach im Tal,Allmersbach im Tal,WN,"53, 4",Bus,383,1,9.4750488,48.9068835
de:08116:2065,Schule,Altenriet Schule,Altenriet,Altenriet,ES,"59, 4",Bus; Nachtbus,"188, 188A, 189, 189A, 805, 808, N87",7,9.2173991,48.5901449
de:08235:1166,Schule,Althengstett Schule,Althengstett,Althengstett,CW,"5, 6",Bus,"670, 670.2",2,8.7916459,48.725322
de:08235:1190,Schule,Neuhengstett Schule,Althengstett,Neuhengstett,CW,"5, 6",Bus,670.2,1,8.7791497,48.7389673
de:08235:1205,Schule,Ottenbronn Schule,Althengstett,Ottenbronn,CW,"5, 6",Bus,670.2,1,8.7554503,48.7394502
de:08119:3719,Schule,Althütte Schule,Althütte,Althütte,WN,"72, 73, 5",Bus,384,1,9.5681919,48.9166229
de:08119:4986,Schule,Sechselberg Schule,Althütte,Sechselberg,WN,"72, 73, 5",Bus; Ruftaxi,"373, 382, 382A, RT38",4,9.5565894,48.9443575
de:08425:2577,Schule,Schalkstetten Schule,Amstetten,Schalkstetten,ULLA,7,Bus,"957, 959",2,9.9140591,48.61376
de:08119:6935,Schule,Sachsenweiler Schule,Backnang,Sachsenweiler,WN,"53, 54, 4",Bus,"362A, N36",2,9.4642767,48.9441101
de:08235:4110,Schule,Möttlingen Schule,Bad Liebenzell,Möttlingen,CW,,Bus,880,1,8.8031035,48.7638027
de:08116:4490,Schule,Bempflingen Schule,Bempflingen,Bempflingen,ES,"69, 5",Bus,"185, 187, 187A, 189A",4,9.2713391,48.5703362
de:08117:17683,Schule,Treffelhausen Schule,Böhmenkirch,Treffelhausen,GP,7,Bus,"950, 950A",2,9.8903764,48.6867506
de:08116:4058,Schule,Deizisau Schule,Deizisau,Deizisau,ES,"41, 3",Bus; Nachtbus,"104, 143, N13",3,9.3888009,48.7123518
de:08416:6354,Schule,Dettenhausen Schule,Dettenhausen,Dettenhausen,TÜ,"68, 5",Bus; Ruftaxi; SEV-Bus,"R46E, 826A, 827, RT828, RT46",5,9.1005185,48.608436
de:08116:4202,Schule,Sulzgries Schule,Esslingen am Neckar,Sulzgries,ES,"31, 2",Bus,"109, 132",2,9.2936462,48.7598085
de:08116:4429,Schule,Frickenhausen Schule,Frickenhausen,Frickenhausen,ES,"60, 70, 5",Bus,"195, 198",2,9.355655,48.5904566
de:08119:7504,Schule,Großerlach Schule,Großerlach,Großerlach,WN,"73, 74, 5",Bus,"372, 380",2,9.520892,49.0570152
de:08115:7025,Schule,Mönchberg Schule,Herrenberg,Mönchberg,BB,"68, 5",Bus,"791, 794",2,8.916316,48.5816793
de:08118:3564,Schule,Hessigheim Schule,Hessigheim,Hessigheim,LB,"55, 4",Bus,"459A, 568A",2,9.1881994,48.9961561
de:08236:2507,Schule,Illingen Schule,Illingen,Illingen,PFLA,,Bus,707,1,8.9153169,48.9541432
de:08125:919,Schule,Ilsfeld Schule,Ilsfeld,Ilsfeld,HNLA,,Bus,644,1,9.2485929,49.0576007
de:08118:5544,Schule,Großingersheim Schule,Ingersheim,Großingersheim,LB,"55, 4",Bus,"446, 446A, 567A",3,9.1785803,48.9622264
de:08116:4484,Schule,Neckartailfingen Schule,Neckartailfingen,Neckartailfingen,ES,"50, 59, 60, 69, 4, 5",Bus; Nachtbus,"188, 188A, 808, N87",4,9.2677341,48.6086264
de:08116:6775,Schule,Neuffen Schule,Neuffen,Neuffen,ES,"70, 5",Bus,"179, 192, 199",3,9.3731462,48.5505814
de:08236:3714,Schule,Steinegg Schule,Neuhausen,Steinegg,PFLA,,Bus,666A,1,8.7850144,48.8112771
de:08116:2948,Schule,Oberensingen Schule,Nürtingen,Oberensingen,ES,"50, 60, 4, 5",Bus,186,1,9.3268587,48.6401725
de:08118:3338,Schule,Oberstenfeld Schule,Oberstenfeld,Oberstenfeld,LB,"65, 75, 5, 6",Bus,"460A, 463, 465",3,9.3178168,49.0262822
de:08118:5615,Schule,Gronau Schule,Oberstenfeld,Gronau,LB,"65, 75, 5, 6",Bus,"460, 460A, 463, 467, N46",5,9.3369907,49.0328369
de:08118:5630,Schule,Hohenhaslach Schule,Sachsenheim,Hohenhaslach,LB,"66, 5",Bus,"571, 571A",2,9.0226863,49.0016945
de:08119:5044,Schule,Spiegelberg Schule,Spiegelberg,Spiegelberg,WN,"74, 5",Bus,"385, 386",2,9.4502187,49.0368022
de:08135:1608,Schule,Söhnstetten Schule,Steinheim am Albuch,Söhnstetten,HDH,,Bus,35,1,9.9842647,48.6720115
de:08236:3613,Schule,Tiefenbronn Schule,Tiefenbronn,Tiefenbronn,PFLA,,Bus,666A,1,8.7974281,48.8222702
de:08425:2673,Schule,Westerheim Schule,Westerheim,Westerheim,ULLA,,Bus,346,1,9.6262366,48.5133216
de:08125:984,Schule,Wüstenrot Schule,Wüstenrot,Wüstenrot,HNLA,6,Bus,385,1,9.4622384,49.0837377
de:08115:5948,Schule/Hallenbad,Weil i. S. Schule/Hallenbad,Weil im Schönbuch,Weil im Schönbuch,BB,"58, 68, 4, 5",Bus,"761, 761A",2,9.0515356,48.6192597
de:08119:3255,Schule/Obere Schlossstraße,Alfd. Schule/Obere Schlossstr.,Alfdorf,Alfdorf,WN,5,Bus,266,1,9.7261807,48.8446424
de:08119:6659,Schulerhof,Bürg Schulerhof,Winnenden,Bürg,WN,"43, 3",Bus,"337, 337A",2,9.4418644,48.8795713
de:08236:3040,Schulerweg,Mühlacker Schulerweg,Mühlacker,Mühlacker,PFLA,,Bus,707,1,8.848219,48.9504419
de:08115:4758,Schulmeisterbuche,Herrenberg Schulmeisterbuche,Herrenberg,Herrenberg,BB,"68, 5",Bus,"774, 774A, X77",3,8.8314124,48.5956243
de:08117:2009,Schulstr./Hieberschule,Uhingen Schulstr./Hieberschule,Uhingen,Uhingen,GP,"4, 5",Bus,"918, 922, 922A",3,9.5902779,48.7066298
de:08117:9911,Schulstr./Stauferschule,Wäschenb. Schulstr./St-Schule,Wäschenbeuren,Wäschenbeuren,GP,5,Bus,"931A, 932A",2,9.6842339,48.7608381
de:08115:4834,Schulstraße,Tailfingen Schulstraße,Gäufelden,Tailfingen,BB,"68, 77, 5",Bus,794,1,8.876191,48.5511761
de:08117:102,Schultheiß-Schneider-Straße,Geisl.(St) Schulth.-Sch.-Str.,Geislingen an der Steige,Geislingen (Steige),GP,7,Bus,963,1,9.8233083,48.6175115
de:08111:2600,Schulze-Delitzsch-Straße,Schulze-Delitzsch-Str.,Stuttgart,Stuttgart,S,"20, 1",Bus,80,1,9.1272176,48.7205555
de:08125:32310,Schulzentrum,Beilstein Schulzentrum,Beilstein,Beilstein,HNLA,"75, 6",Bus,"460, 460A, X46, 644",4,9.3110804,49.0445454
de:08118:5727,Schulzentrum,Bönnigheim Schulzentrum,Bönnigheim,Bönnigheim,LB,"65, 5",Bus; Nachtbus,"554, 554A, 574, 574A, N57, 666",6,9.0982463,49.0408326
de:08117:7623,Schulzentrum,Donzdorf Schulzentrum,Donzdorf,Donzdorf,GP,"6, 7",Bus,"950A, 970, 971, 972, 972A",5,9.8201414,48.6848354
de:08118:3553,Schulzentrum,Großbottwar Schulzentrum,Großbottwar,Großbottwar,LB,"65, 5",Bus,"460A, 461, 465",3,9.2878622,48.9986656
de:08425:2653,Schulzentrum,Laichingen Schulzentrum,Laichingen,Laichingen,ULLA,7,Bus,"346, 350",2,9.6798742,48.4888801
de:08136:7206,Schulzentrum,Mutlangen Schulzentrum,Mutlangen,Mutlangen,AA,,Bus,"266A, 268",2,9.800968,48.8192467
de:08235:7110,Schulzentrum,Neubulach Schulzentrum,Neubulach,Neubulach,CW,,Bus,759,1,8.6877222,48.6637049
de:08116:5021,Schulzentrum,Nellingen Schulzentrum,Ostfildern,Nellingen,ES,"30, 2",Bus,120,1,9.2942302,48.7154832
de:08116:4235,Schulzentrum,Reichenb.(F) Schulzentrum,Reichenbach an der Fils,Reichenbach (F),ES,"41, 51, 3, 4",Bus; Nachtbus,"142, 147A, 148, 149, 262, N11",6,9.4576256,48.7107678
de:08119:5121,Schulzentrum,Rudersberg Schulzentrum,Rudersberg,Rudersberg,WN,"62, 72, 5",Bus,230,1,9.5338777,48.8884795
de:08115:5829,Schulzentrum,Rutesheim Schulzentrum,Rutesheim,Rutesheim,BB,"46, 56, 3, 4",Bus,"634A, 636, 653A, 654A, 655A",5,8.9489609,48.8043076
de:08118:5742,Schulzentrum,Großsachsh. Schulzentrum,Sachsenheim,Großsachsenheim,LB,"55, 56, 65, 66, 4, 5",Bus,"566, 571, 571A",3,9.0627956,48.9560897
de:08118:6988,Schulzentrum,Steinheim (M) Schulzentrum,Steinheim an der Murr,Steinheim (M),LB,"55, 65, 4, 5",Bus,"460A, 461",2,9.2729041,48.9723553
de:08119:5131,Schulzentrum,Welzheim Schulzentrum,Welzheim,Welzheim,WN,"72, 5",Bus,"257, 263, 264, 266, 266A, 330",6,9.6379136,48.8739314
de:08116:4296,Schulzentrum,Wendlingen (N) Schulzentrum,Wendlingen am Neckar,Wendlingen (N),ES,"51, 4",Bus,"151, 155, 155A, 196",4,9.378691,48.6653096
de:08116:6779,Schulzentrum am Berg,Wendl.(N) Schulzentrum am Berg,Wendlingen am Neckar,Wendlingen (N),ES,"51, 4",Bus,"184, 196",2,9.3780006,48.6673892
de:08115:4670,Schulzentrum Murkenbach,Böbl. Schulzentrum Murkenbach,Böblingen,Böblingen,BB,"48, 3",Bus,"703, 709A, 721A, 723",4,9.0270052,48.6794825
de:08116:4135,Schulzentrum Nord,Serach Schulzentr. Nord,Esslingen am Neckar,Serach,ES,"31, 2",Bus; Nachtbus,"111, 132, N12",3,9.3061075,48.7557564
de:08117:9881,Schulzentrum Raichberg,Ebersb.(F) Schulz. Raichberg,Ebersbach an der Fils,Ebersbach (F),GP,4,Bus,"916, 916A, 924, 924A",4,9.5285744,48.7087192
de:08115:2335,Schumisberg,Leonberg Schumisberg,Leonberg,Leonberg,BB,"46, 3",Bus,92,1,9.0324738,48.777112
de:08119:5990,Schurwaldhalle,Oberberken Schurwaldhalle,Schorndorf,Oberberken,WN,"52, 4",Bus,"241, 935A",2,9.5561183,48.7741536
de:08116:4076,Schurwaldhöhe,Baltmannsw. Schurwaldhöhe,Baltmannsweiler,Baltmannsweiler,ES,"41, 42, 51, 52, 3, 4",Bus; Nachtbus,"106, 149, N16",3,9.4413148,48.7474129
de:08116:7897,Schurwaldstraße,Neuhausen (F) Schurwaldstr.,Neuhausen auf den Fildern,Neuhausen (F),ES,"2, 3",Bus,120,1,9.2724052,48.6902501
de:08119:5399,Schurwaldstraße,Beutelsbach Schurwaldstraße,Weinstadt,Beutelsbach,WN,"42, 3",Bus; Ruftaxi,"114, 206, 206A, RT206",4,9.3906751,48.7997879
de:08117:1100,Schurwaldweg,Birenbach Schurwaldweg,Birenbach,Birenbach,GP,5,Bus,"931A, 932A",2,9.655252,48.7495772
de:08111:6206,Schwab-/Bebelstraße,Schwab-/Bebelstraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus; Stadtbahn,"U2, U9, 42, N2, N10",5,9.1550154,48.7750334
de:08111:2207,Schwab-/Reinsburgstraße,Schwab-/Reinsburgstraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"42, 92, N10",3,9.1596877,48.7682827
de:08111:6729,Schwabengalerie,Schwabengalerie,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"81, 84, N1",3,9.1080613,48.7298554
de:08119:39,Schwabenlandhalle,Fellbach Schwabenlandhalle,Fellbach,Fellbach,WN,"20, 32, 1, 2",Bus; Stadtbahn,"U1, U16, 207, 212",4,9.2706658,48.8088283
de:08115:4829,Schwabenstraße,Schönaich Schwabenstraße,Schönaich,Schönaich,BB,"58, 4",Bus; Ruftaxi,"734, 760, 760A, 761, 761A, RT760",6,9.0565251,48.653708
de:08136:5210,Schwabsberg,Schwabsberg,Rainau,Schwabsberg,AA,,R-Bahn,MEX13,1,10.1389611,48.9251466
de:08115:4667,Schwabstraße,Böblingen Schwabstraße,Böblingen,Böblingen,BB,"48, 3",Bus,709A,1,9.0222823,48.6857423
de:08111:6052,Schwabstraße,Schwabstraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus; S-Bahn,"S1, S2, S3, S4, S5, S6, S24, S60, S61, X2, 42, 44, N2, N10",14,9.1564967,48.7701395
de:08119:7095,Schwabstraße,Waiblingen Schwabstr.,Waiblingen,Waiblingen,WN,"32, 2",Bus,218,1,9.3167343,48.8256253
de:08119:1603,Schwaikheim,Schwaikheim,Schwaikheim,Schwaikheim,WN,"43, 3",Bus; R-Bahn; S-Bahn; SEV-Bus,"S3, MEX19, RE90, MEX90, 339, S3E",6,9.3547474,48.8683266
de:08119:7518,Schwalbenflug,Grab Schwalbenflug,Großerlach,Grab,WN,"73, 74, 5",Bus; Ruftaxi,"372, RT37",2,9.5851392,49.0415106
de:08118:7086,Schwalbenhälde,Besigheim Schwalbenhälde,Besigheim,Besigheim,LB,"55, 65, 4, 5",Bus,560,1,9.1343614,48.992491
de:08116:4051,Schwalbenweg,Sirnau Schwalbenweg,Esslingen am Neckar,Sirnau,ES,"31, 2",Bus; Nachtbus,"104, 138, N13",3,9.3336936,48.71962
de:08119:5237,Schwalbenweg,Plüderh. Schwalbenweg,Plüderhausen,Plüderhausen,WN,"62, 5",Bus,"243, 243A, 248",3,9.5929087,48.7916401
de:08119:6689,Schwammhof,Murrhardt Schwammhof,Murrhardt,Murrhardt,WN,"73, 5",Bus,374,1,9.5681615,48.9643985
de:08119:3646,Schwanen,Waiblingen Schwanen,Waiblingen,Waiblingen,WN,"32, 2",Bus,208,1,9.3193855,48.8334772
de:08119:5247,Schwanfeld,Plüderh. Schwanfeld,Plüderhausen,Plüderhausen,WN,"62, 5",Bus,"243, 243A, 248",3,9.6009545,48.7975244
de:08111:2059,Schwarenbergstraße,Schwarenbergstraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"42, N9",2,9.2031529,48.7855963
de:08118:5799,Schwarzwaldstraße,Bietigheim Schwarzwaldstr.,Bietigheim-Bissingen,Bietigheim,LB,"45, 3",Bus,"551A, 554A, 556, 561, 566",5,9.1248831,48.9563266
de:08115:7053,Schwarzwaldstraße,Gärtringen Schwarzwaldstr.,Gärtringen,Gärtringen,BB,"58, 4",Bus; Ruftaxi,"753, RT759, 759",3,8.8934673,48.6389706
de:08118:5370,Schweißbrücke,Erdmannh. Schweißbrücke,Erdmannhausen,Erdmannhausen,LB,"44, 55, 3, 4",Bus; Nachtbus; SEV-Bus,"455, 457, 464, N40, S4E",5,9.2998235,48.9492236
de:08116:4042,Schwertmühle,Oberessl. Schwertmühle,Esslingen am Neckar,Oberesslingen,ES,"31, 2",Bus,"104, 121",2,9.3341383,48.7272353
de:08115:5818,Schwertstraße,Sindelf. Schwertstraße,Sindelfingen,Sindelfingen,BB,"47, 48, 3",Bus,711,1,9.0276987,48.7054077
de:08118:5795,Schwieberdingen,Schwieberdingen,Schwieberdingen,Schwieberdingen,LB,"36, 46, 2, 3",Bus; R-Bahn; SEV-Bus,"RB47, RB47E, 504, 531",4,9.0711662,48.8706053
de:08118:3579,Schwieberdinger Straße,Hemmingen Schwieberd. Str.,Hemmingen,Hemmingen,LB,"46, 2, 3",Bus; Nachtbus; SEV-Bus,"RB47E, 501, 502, 534, N53, N55",6,9.0407392,48.8679945
de:08118:3443,Schwieberdinger Straße,Möglingen Schwieberdinger Str.,Möglingen,Möglingen,LB,"34, 36, 2",Bus,"534, 535",2,9.12194,48.8863889
de:08111:205,Schwilkenhofstraße,Schwilkenhofstraße,Stuttgart,Stuttgart,S,"1, 2",Bus,98,1,9.1674523,48.8488699
de:08116:4006,Schwimmbad,Esslingen (N) Schwimmbad,Esslingen am Neckar,Esslingen (N),ES,"31, 2",Bus; Nachtbus,"101, 106, 113, 114, 115, 140, N13, N16",8,9.3112547,48.7370113
de:08136:3077,Schwäbisch Gmünd,Schwäbisch Gmünd,Schwäbisch Gmünd,Schwäbisch Gmünd,AA,6,Bus; R-Bahn,"RE1, MEX13, 266A, 932, 268",5,9.7877305,48.8009215
